territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target,predict,real
0,0,3,69,52,728,2.08,497,1.42,53.49,65359,34961,579,1.42,494,1.21,59.59,68656,40910,19,0,0.16,0.17,57,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,8,0,0.23,0.24,471,0,0,0,0
1,0,5,156,81,1444,5.42,389,1.46,38.09,69974,26654,1086,3.52,515,1.67,44.09,69996,30859,0,0,0.59,0.64,158,0,0,0,0
16,4,14,55,40,4820,2.16,3521,1.58,54.9,405936,222841,4218,1.78,3652,1.54,59.33,399245,236884,9,0,0.26,0.27,574,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,17,7,34.31,36.05,120839,7,1,1,1
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,17,4,37.13,39.03,76836,4,1,1,1
7,1,8,155,114,2927,3.55,1841,2.23,52.12,158205,82460,2393,2.61,1684,1.84,54.95,166856,91688,4,0,0.52,0.55,428,0,0,0,0
17,201,25,3092,3086,127612,2.56,87187,1.75,54.42,9164167,4987572,110647,2.1,84996,1.61,56.9,9262709,5270210,16,0,0.15,0.16,7728,0,0,0,0
4,7,12,347,291,9595,3.07,5557,1.78,59.72,523337,312529,7078,2.21,4060,1.27,59.71,536320,320226,12,0,0.5,0.52,1548,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,19,0,0.12,0.12,549,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,19,0,0.29,0.31,273,0,0,0,0
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,6,0,0.38,0.39,53,0,0,0,0
5,0,3,226,219,941,1.99,1101,2.33,44.71,105645,47230,876,1.66,1051,1.99,47.02,112240,52770,0,0,0.3,0.31,142,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,2,0,6.05,6.19,7852,0,0,0,0
14,28,12,243,237,18758,2.28,13641,1.66,58.59,1401187,820941,16527,1.96,12416,1.48,60.27,1395648,841179,12,0,0.55,0.57,4479,0,0,0,0
19,4,4,277,266,4252,2.75,3263,2.11,50.78,304500,154638,3615,2.17,3170,1.9,50.84,328110,166825,20,0,0.78,0.82,1204,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,12,0,0.49,0.51,313,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,6,0,0.99,1.03,1704,0,0,0,0
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,15,0,26.96,28.47,6760,1,1,0,1
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,11,0,6.2,6.54,455,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,16,0,0.22,0.23,492,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,7,0,0.08,0.08,169,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,16,0,0.12,0.13,245,0,0,0,0
12,0,6,54,47,408,0.54,1376,1.81,50.18,151689,76125,608,0.82,2161,2.92,48.24,153207,73900,4,0,0.55,0.56,420,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,4,0,0.92,0.98,2057,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,2,0,4.74,5.06,3926,0,0,0,0
10,4,6,110,105,6802,3.64,4424,2.37,53.63,348260,186761,5750,2.86,4026,2.0,56.06,358553,200999,15,2,34.34,36.53,64129,5,1,0,1
17,217,9,3092,3091,129073,2.55,88296,1.74,54.45,9303887,5065806,112090,2.09,86149,1.61,56.95,9401620,5354009,18,0,0.15,0.15,7485,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,12,0,0.73,0.78,1631,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,2,1,4.11,4.32,19127,1,1,0,1
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,18,0,0.17,0.18,208,0,0,0,0
17,14,212,3092,2229,41254,2.76,30382,2.03,52.51,2849048,1495993,34306,2.12,28328,1.75,54.42,2976565,1619815,10,0,2.21,2.32,33031,5,1,0,1
11,26,22,134,120,19257,2.23,13106,1.52,56.77,1521938,863960,17686,1.96,13712,1.52,60.17,1502795,904228,12,0,0.85,0.88,7312,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,17,2,38.33,39.79,28371,2,1,1,1
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,13,0,0.12,0.13,100,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,14,0,0.42,0.44,729,0,0,0,0
20,2,3,197,192,1891,2.24,2058,2.44,44.79,188112,84261,1587,1.7,1730,1.85,47.33,197712,93570,9,0,0.17,0.18,145,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,8,0,0.36,0.37,465,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,18,0,0.91,0.93,1185,0,0,0,0
4,10,9,347,319,11506,3.08,6589,1.76,59.73,625247,373460,8455,2.21,4861,1.27,59.93,637513,382083,6,0,0.61,0.64,2291,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,9,0,0.22,0.23,441,0,0,0,0
2,4,12,147,102,5886,3.09,3531,1.86,54.0,352297,190251,5095,2.54,3431,1.71,55.95,358515,200579,19,0,0.2,0.21,375,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,9,0,0.18,0.19,118,0,0,0,0
5,0,3,226,220,945,1.99,1106,2.33,44.62,106353,47460,877,1.66,1060,2.0,46.89,112976,52975,15,0,41.77,43.66,19824,2,1,1,1
9,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,9,0,0.15,0.16,95,0,0,0,0
11,7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,7971,2.01,6063,1.53,60.6,654169,396408,3,0,2.0,2.09,7559,1,1,0,1
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,11,0,6.2,6.54,455,0,0,0,0
16,1,17,55,30,2735,2.26,1919,1.59,53.25,226963,120858,2276,1.77,1955,1.52,57.83,222938,128914,7,0,0.08,0.08,95,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,2,0,4.73,4.97,9793,0,0,0,0
7,1,8,155,126,3848,3.61,2338,2.2,51.91,205076,106449,3211,2.73,2194,1.86,54.83,214675,117704,7,0,0.11,0.12,118,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,10,0,3.11,3.2,88,0,1,0,1
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,12,0,0.88,0.92,1513,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,4,0,0.43,0.45,271,0,0,0,0
17,125,101,3092,2982,102408,2.65,70768,1.83,53.82,7180721,3864884,87429,2.13,67838,1.66,56.17,7296725,4098410,4,0,1.03,1.08,39795,2,1,0,1
16,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,4,0,1.06,1.1,3740,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,11,0,5.59,5.9,11402,0,0,0,0
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,0,0,0.3,0.31,22,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,0,0,0.49,0.51,309,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,11,0,4.27,4.54,9534,0,0,0,0
5,0,3,226,216,880,2.02,1008,2.32,44.43,97941,43514,806,1.65,972,1.99,46.79,104615,48951,11,0,1.74,1.82,757,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,17,0,37.24,39.32,10983,1,1,0,1
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,18,0,0.22,0.23,55,0,0,0,0
8,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,6,0,0.95,1.0,1404,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,3,0,0.85,0.91,707,0,0,0,0
18,4,2,208,205,3557,2.97,2134,1.78,50.53,237377,119940,3185,2.52,2091,1.65,50.68,249490,126432,10,0,2.38,2.5,2853,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,15,4,36.24,38.1,64373,4,1,1,1
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,2,1,3.34,3.47,31181,1,1,0,1
16,2,16,55,34,4197,2.14,3108,1.58,54.79,358401,196379,3657,1.75,3221,1.54,59.21,352532,208734,20,0,0.59,0.61,1159,0,0,0,0
11,39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,21416,1.92,16667,1.49,60.39,1849653,1116978,20,0,0.42,0.43,4436,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,12,0,0.73,0.78,1629,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,1,0,5.24,5.37,6806,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,20,0,0.57,0.59,360,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,16,0,0.09,0.1,428,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,8,0,0.36,0.37,465,0,0,0,0
2,2,14,147,80,3886,3.16,2330,1.9,54.16,226818,122840,3328,2.56,2277,1.75,55.91,232727,130111,8,0,0.19,0.2,231,0,0,0,0
6,1,3,120,119,2079,2.38,2097,2.4,55.14,158492,87388,1957,2.01,2044,2.1,57.4,169613,97365,1,0,10.78,11.33,9424,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,9,0,0.18,0.19,118,0,0,0,0
20,0,5,197,83,453,1.98,618,2.7,42.94,53405,22931,393,1.51,498,1.92,45.14,57540,25973,11,0,1.77,1.86,407,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,8,0,0.17,0.18,209,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,8,0,0.25,0.26,57,0,0,0,0
20,2,3,197,194,2237,2.26,2352,2.38,45.77,215918,98834,1892,1.74,1931,1.78,48.3,225161,108749,10,0,1.65,1.73,1629,0,0,0,0
2,11,5,147,144,10045,3.04,6041,1.83,54.48,606089,330178,8600,2.49,5747,1.66,56.32,614338,345981,1,1,9.9,10.41,32701,2,1,0,1
16,9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,6052,1.76,5142,1.5,58.03,592606,343873,6,0,1.25,1.3,4049,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,10,0,1.97,2.05,1269,0,0,0,0
17,96,130,3092,2936,94450,2.68,66099,1.87,53.42,6604621,3528307,80150,2.14,62968,1.68,55.75,6729631,3751991,0,0,0.68,0.71,23965,1,0,0,0
16,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,15,2,14.68,15.23,55009,3,1,0,1
15,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,16,0,0.23,0.24,461,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,4,0,0.53,0.54,15,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,17,3,40.07,42.78,33177,3,1,1,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,2,0,4.99,5.27,3823,0,0,0,0
10,0,10,110,57,2459,3.83,1575,2.45,54.47,117793,64157,2026,2.91,1436,2.07,56.04,124068,69526,12,0,0.6,0.65,388,0,0,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,13,0,0.19,0.2,108,0,0,0,0
0,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,3,0,1.73,1.78,139,0,0,0,0
8,1,8,67,54,2871,3.01,1821,1.91,46.8,203731,95339,2549,2.4,1860,1.75,52.29,203490,106400,3,0,2.01,2.11,1913,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,16,0,0.1,0.11,80,0,0,0,0
0,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,17,0,44.48,45.89,3577,2,1,1,1
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,20,0,0.75,0.78,3469,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,11,0,1.95,2.05,1113,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,10,0,1.82,1.86,2361,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,20,0,0.41,0.43,209,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,20,0,0.41,0.43,209,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,18,0,0.13,0.14,239,0,0,0,0
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,14,0,0.16,0.17,12,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,14,0,0.31,0.32,158,0,0,0,0
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,19,0,0.41,0.43,102,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,14,0,0.17,0.18,99,0,0,0,0
2,9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,7821,2.51,5219,1.67,56.28,554013,311820,20,0,0.79,0.83,2348,0,0,0,0
1,5,0,156,154,3885,4.72,1338,1.63,36.49,225345,82234,3015,3.27,1555,1.68,41.23,223950,92328,2,0,4.74,5.06,3896,0,0,0,0
0,0,3,69,66,1366,2.23,868,1.42,54.18,112972,61205,1138,1.62,905,1.29,59.94,117227,70269,9,0,0.44,0.46,271,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,4,0,1.52,1.58,14221,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,20,0,0.6,0.63,458,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,9,0,0.25,0.27,19,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,11,0,2.27,2.36,262,1,1,0,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,15,1,34.37,36.3,26343,1,1,1,1
8,1,8,67,57,3228,2.99,2030,1.88,45.97,235033,108041,2840,2.37,2034,1.7,51.44,233261,119995,20,0,0.66,0.7,716,0,0,0,0
17,110,116,3092,2954,97430,2.67,67817,1.86,53.51,6814489,3646509,82699,2.13,64700,1.67,55.86,6937004,3874991,8,0,0.23,0.24,8244,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,6,0,0.62,0.64,397,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,19,0,0.22,0.23,486,0,0,0,0
12,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,4,0,0.63,0.64,608,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,1,0,5.24,5.37,6806,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,17,5,39.02,41.19,79590,5,1,1,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,1,0,11.05,11.6,10352,0,0,0,0
10,2,8,110,80,4821,3.8,3048,2.41,53.4,237303,126717,3962,2.9,2740,2.01,55.43,246298,136511,20,0,0.77,0.82,971,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,15,0,37.75,39.53,2405,7,1,1,1
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,1,0,7.97,8.51,6661,0,0,0,0
6,0,4,120,115,1411,2.41,1564,2.67,55.08,106166,58479,1351,2.03,1533,2.31,57.12,116410,66499,13,0,0.14,0.14,79,0,0,0,0
4,4,15,347,239,6737,3.11,4090,1.89,59.42,364865,216795,4883,2.2,2879,1.3,59.09,376176,222268,4,0,0.64,0.67,1385,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,13,0,0.29,0.31,605,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,1,0,8.1,8.46,4146,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,18,0,0.17,0.19,144,0,0,0,0
4,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,9,0,0.2,0.21,61,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,17,0,39.84,40.74,2821,3,1,1,1
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,3,0,0.79,0.83,791,0,0,0,0
16,1,17,55,28,2239,2.34,1527,1.6,53.56,178498,95605,1801,1.77,1587,1.56,58.21,174789,101741,18,0,0.12,0.12,114,0,0,0,0
6,1,3,120,119,2079,2.38,2097,2.4,55.14,158492,87388,1957,2.01,2044,2.1,57.4,169613,97365,16,0,0.2,0.21,177,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,15,2,40.78,42.61,25909,2,1,1,1
8,1,8,67,56,3158,2.99,1997,1.89,45.91,229911,105547,2788,2.38,2002,1.71,51.36,228474,117338,0,0,0.7,0.74,738,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,2,0,4.46,4.66,2831,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,12,0,0.51,0.53,900,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,15,3,25.2,26.48,52141,3,1,0,1
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,4,0,0.28,0.3,40,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,6,0,0.37,0.38,480,0,0,0,0
14,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,18,0,0.16,0.17,1134,0,0,0,0
16,7,11,55,49,6807,2.15,4997,1.58,53.35,594021,316934,5946,1.76,5070,1.5,57.97,582621,337742,7,0,0.09,0.09,272,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,3,0,2.03,2.14,4210,0,0,0,0
4,12,7,347,333,13009,3.08,7335,1.73,59.66,709130,423050,9630,2.23,5533,1.28,60.02,720296,432291,5,0,0.09,0.09,380,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,17,3,33.41,34.2,43373,3,1,1,1
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,9,0,0.19,0.2,332,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,3,0,0.57,0.59,36,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,7,0,0.09,0.09,10,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,9,0,0.21,0.22,6,0,0,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,2,0,4.46,4.66,2555,0,0,0,0
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,12,0,0.84,0.89,211,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,8,0,0.23,0.24,471,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,1,0,8.1,8.46,4146,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,0,0,0.24,0.25,17,0,0,0,0
13,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,4,0,0.44,0.46,136,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,11,1,18.89,19.61,13980,1,1,0,1
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,16,0,0.23,0.24,468,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,2,1,5.69,5.98,20045,1,1,0,1
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,16,0,0.14,0.14,10,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,17,5,39.02,41.19,79590,5,1,1,1
14,19,21,243,226,15395,2.3,11527,1.73,58.12,1149313,667933,13203,1.93,10166,1.48,59.84,1145819,685657,0,0,0.43,0.44,2839,0,0,0,0
11,0,48,134,40,1928,2.97,1310,2.02,56.71,114591,64990,1613,2.38,1243,1.83,59.5,113846,67743,2,0,3.97,4.17,2577,2,1,0,1
4,4,15,347,252,7319,3.13,4396,1.88,59.61,391829,233555,5290,2.21,3105,1.3,59.29,403749,239365,15,2,33.84,35.63,79040,8,1,0,1
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,4,0,1.01,1.08,76,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,20,0,0.74,0.79,1653,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,20,0,0.91,0.93,1185,0,0,0,0
16,7,11,55,46,6266,2.14,4677,1.6,53.47,546364,292130,5461,1.75,4733,1.52,58.15,536926,312204,15,1,14.36,14.92,41953,3,1,0,1
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,14,0,0.32,0.34,268,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,2,0,5.58,5.9,1647,0,0,0,0
17,188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,107212,2.12,82243,1.62,56.77,8927216,5068106,1,15,9.6,10.03,460417,23,1,0,1
